original_index,unit2_gps1_nor,original_unit1_pwr1_best-beam,original_unit1_pwr1,original_unit1_gps1,original_unit2_gps1
23698,"[0.03196820858019336, 0.7926847241846509]",36,./unit1/pwr1/pwr_13-35-26.050579.txt,./unit1/gps1/gps_44991_13-35-26.700000.txt,./unit2/gps1/gps_72071_13-35-26.666666.txt
17328,"[0.2559350928779356, 0.6874885474801761]",35,./unit1/pwr1/pwr_12-17-54.088768.txt,./unit1/gps1/gps_29188_12-17-54.700000.txt,./unit2/gps1/gps_55903_12-17-54.750000.txt
19528,"[0.0717683762581832, 0.7406603210419314]",34,./unit1/pwr1/pwr_12-21-34.088619.txt,./unit1/gps1/gps_31559_12-21-34.700000.txt,./unit2/gps1/gps_58543_12-21-34.750000.txt
16964,"[0.25605401760824925, 0.6874860697862266]",34,./unit1/pwr1/pwr_12-17-17.689128.txt,./unit1/gps1/gps_28793_12-17-18.350000.txt,./unit2/gps1/gps_55466_12-17-18.333333.txt
18753,"[0.15367683753022007, 0.7264602964492917]",28,./unit1/pwr1/pwr_12-20-16.588461.txt,./unit1/gps1/gps_30733_12-20-17.200000.txt,./unit2/gps1/gps_57613_12-20-17.250000.txt
8583,"[0.770770356768366, 0.40660350278691487]",38,./unit1/pwr1/pwr_11-56-21.459710.txt,./unit1/gps1/gps_15231_11-56-22.100000.txt,./unit2/gps1/gps_40391_11-56-22.083333.txt
30096,"[0.5115797685791916, 0.0008717319453655196]",38,./unit1/pwr1/pwr_13-46-08.550483.txt,./unit1/gps1/gps_51763_13-46-09.200000.txt,./unit2/gps1/gps_79781_13-46-09.166666.txt
26104,"[0.011360466412192067, 0.2556615921482307]",32,./unit1/pwr1/pwr_13-39-27.449938.txt,./unit1/gps1/gps_47537_13-39-28.100000.txt,./unit2/gps1/gps_74968_13-39-28.083333.txt
6163,"[0.8940820729701718, 0.4086312969015007]",32,./unit1/pwr1/pwr_11-52-19.460126.txt,./unit1/gps1/gps_12621_11-52-20.100000.txt,./unit2/gps1/gps_37487_11-52-20.083333.txt
28637,"[0.29857781150174983, 0.0009032283883155752]",30,./unit1/pwr1/pwr_13-43-42.649686.txt,./unit1/gps1/gps_50220_13-43-43.300000.txt,./unit2/gps1/gps_78031_13-43-43.333333.txt
20167,"[0.030692056162417356, 0.7673024514708345]",48,./unit1/pwr1/pwr_12-22-37.988596.txt,./unit1/gps1/gps_32251_12-22-38.600000.txt,./unit2/gps1/gps_59310_12-22-38.666666.txt
7342,"[0.8273129898217401, 0.408232130528428]",40,./unit1/pwr1/pwr_11-54-17.359824.txt,./unit1/gps1/gps_13893_11-54-18.000000.txt,./unit2/gps1/gps_38902_11-54-18.000000.txt
12773,"[0.3595001047681202, 0.390372651382929]",41,./unit1/pwr1/pwr_12-10-18.588566.txt,./unit1/gps1/gps_24255_12-10-19.200000.txt,./unit2/gps1/gps_50437_12-10-19.250000.txt
25949,"[0.021183686033250358, 0.2932924578616016]",32,./unit1/pwr1/pwr_13-39-11.950099.txt,./unit1/gps1/gps_47373_13-39-12.600000.txt,./unit2/gps1/gps_74782_13-39-12.583333.txt
13547,"[0.29926951704507615, 0.3878940408917955]",34,./unit1/pwr1/pwr_12-11-35.989093.txt,./unit1/gps1/gps_25097_12-11-36.633334.txt,./unit2/gps1/gps_51366_12-11-36.666666.txt
30158,"[0.5211608822036662, 0.0006019160518109209]",38,./unit1/pwr1/pwr_13-46-14.750105.txt,./unit1/gps1/gps_51829_13-46-15.400000.txt,./unit2/gps1/gps_79856_13-46-15.416666.txt
11033,"[0.5819386746271874, 0.3875788683367004]",36,./unit1/pwr1/pwr_12-04-46.108941.txt,./unit1/gps1/gps_20683_12-04-46.733334.txt,./unit2/gps1/gps_46447_12-04-46.750000.txt
6903,"[0.8395308446725962, 0.4083614760525265]",16,./unit1/pwr1/pwr_11-53-33.459674.txt,./unit1/gps1/gps_13419_11-53-34.100000.txt,./unit2/gps1/gps_38375_11-53-34.083333.txt
5585,"[0.9146286471398072, 0.4086321194958285]",35,./unit1/pwr1/pwr_11-51-21.659697.txt,./unit1/gps1/gps_12006_11-51-22.300000.txt,./unit2/gps1/gps_36794_11-51-22.333333.txt
18300,"[0.2002611285866478, 0.7171626366993781]",34,./unit1/pwr1/pwr_12-19-31.288244.txt,./unit1/gps1/gps_30249_12-19-31.900000.txt,./unit2/gps1/gps_57069_12-19-31.916666.txt
29210,"[0.38672424468444705, 0.0003271249494396443]",35,./unit1/pwr1/pwr_13-44-39.950044.txt,./unit1/gps1/gps_50827_13-44-40.600000.txt,./unit2/gps1/gps_78718_13-44-40.583333.txt
17250,"[0.255937122195732, 0.6874831510628493]",35,./unit1/pwr1/pwr_12-17-46.289279.txt,./unit1/gps1/gps_29103_12-17-46.900000.txt,./unit2/gps1/gps_55809_12-17-46.916666.txt
3707,"[0.9997083216274164, 0.40502242198858374]",29,./unit1/pwr1/pwr_11-48-13.859548.txt,./unit1/gps1/gps_9970_11-48-14.500000.txt,./unit2/gps1/gps_34540_11-48-14.500000.txt
15676,"[0.296986430562471, 0.6158422618101348]",35,./unit1/pwr1/pwr_12-15-08.888546.txt,./unit1/gps1/gps_27396_12-15-09.500000.txt,./unit2/gps1/gps_53921_12-15-09.583333.txt
21182,"[0.03198440287150169, 0.897606456663844]",52,./unit1/pwr1/pwr_12-24-19.488435.txt,./unit1/gps1/gps_33359_12-24-20.100000.txt,./unit2/gps1/gps_60528_12-24-20.166666.txt
15380,"[0.2969798193470192, 0.6158357752078505]",34,./unit1/pwr1/pwr_12-14-39.288619.txt,./unit1/gps1/gps_27078_12-14-39.900000.txt,./unit2/gps1/gps_53565_12-14-39.916666.txt
22027,"[0.029365241239316157, 0.9986471296615935]",43,./unit1/pwr1/pwr_12-25-44.888620.txt,./unit1/gps1/gps_34278_12-25-45.555556.txt,./unit2/gps1/gps_61553_12-25-45.583333.txt
10660,"[0.5847694018619742, 0.36795670830778293]",34,./unit1/pwr1/pwr_12-04-08.809239.txt,./unit1/gps1/gps_20281_12-04-09.500000.txt,./unit2/gps1/gps_46000_12-04-09.500000.txt
18339,"[0.19626615993964508, 0.7192671154353293]",36,./unit1/pwr1/pwr_12-19-35.189218.txt,./unit1/gps1/gps_30290_12-19-35.800000.txt,./unit2/gps1/gps_57116_12-19-35.833333.txt
18323,"[0.19789421618571928, 0.7185012355217767]",36,./unit1/pwr1/pwr_12-19-33.589009.txt,./unit1/gps1/gps_30274_12-19-34.200000.txt,./unit2/gps1/gps_57097_12-19-34.250000.txt
2784,"[0.9980337621389032, 0.3743939796480113]",15,./unit1/pwr1/pwr_11-46-41.559522.txt,./unit1/gps1/gps_8990_11-46-42.200000.txt,./unit2/gps1/gps_33433_11-46-42.250000.txt
19552,"[0.06919972619038292, 0.740967327118403]",34,./unit1/pwr1/pwr_12-21-36.488784.txt,./unit1/gps1/gps_31585_12-21-37.133334.txt,./unit2/gps1/gps_58572_12-21-37.166666.txt
8966,"[0.7386086552536076, 0.3868684689418805]",32,./unit1/pwr1/pwr_11-56-59.759996.txt,./unit1/gps1/gps_15636_11-57-00.400000.txt,./unit2/gps1/gps_40851_11-57-00.416666.txt
26181,"[0.005900719421353788, 0.2402829534186097]",35,./unit1/pwr1/pwr_13-39-35.150160.txt,./unit1/gps1/gps_47618_13-39-35.800000.txt,./unit2/gps1/gps_75061_13-39-35.833333.txt
20794,"[0.03132756805157989, 0.8285388059813404]",37,./unit1/pwr1/pwr_12-23-40.688272.txt,./unit1/gps1/gps_32937_12-23-41.300000.txt,./unit2/gps1/gps_60062_12-23-41.333333.txt
28496,"[0.273982584005735, 0.002145296262176416]",27,./unit1/pwr1/pwr_13-43-28.549829.txt,./unit1/gps1/gps_50067_13-43-29.200000.txt,./unit2/gps1/gps_77861_13-43-29.166666.txt
20070,"[0.030734249200987367, 0.7551835706942731]",28,./unit1/pwr1/pwr_12-22-28.288766.txt,./unit1/gps1/gps_32148_12-22-28.900000.txt,./unit2/gps1/gps_59193_12-22-28.916666.txt
15666,"[0.29698618905686414, 0.6158423856947371]",35,./unit1/pwr1/pwr_12-15-07.888332.txt,./unit1/gps1/gps_27386_12-15-08.500000.txt,./unit2/gps1/gps_53909_12-15-08.583333.txt
13679,"[0.2992267135339999, 0.387892802045011]",30,./unit1/pwr1/pwr_12-11-49.188294.txt,./unit1/gps1/gps_25237_12-11-49.800000.txt,./unit2/gps1/gps_51524_12-11-49.833333.txt
6104,"[0.8982732280098262, 0.408674042073777]",32,./unit1/pwr1/pwr_11-52-13.559312.txt,./unit1/gps1/gps_12557_11-52-14.200000.txt,./unit2/gps1/gps_37417_11-52-14.250000.txt
16083,"[0.29743261548848654, 0.639236626323426]",34,./unit1/pwr1/pwr_12-15-49.589240.txt,./unit1/gps1/gps_27837_12-15-50.200000.txt,./unit2/gps1/gps_54409_12-15-50.250000.txt
17366,"[0.25593441867484745, 0.6874916743297819]",35,./unit1/pwr1/pwr_12-17-57.888620.txt,./unit1/gps1/gps_29229_12-17-58.500000.txt,./unit2/gps1/gps_55949_12-17-58.583333.txt
4862,"[0.9531643888379455, 0.4085409304550021]",3,./unit1/pwr1/pwr_11-50-09.359286.txt,./unit1/gps1/gps_11216_11-50-10.000000.txt,./unit2/gps1/gps_35926_11-50-10.000000.txt
31988,"[0.7317536600481866, 0.042013494649722406]",34,./unit1/pwr1/pwr_13-49-18.550482.txt,./unit1/gps1/gps_53774_13-49-19.200000.txt,./unit2/gps1/gps_82061_13-49-19.166666.txt
17785,"[0.2354518636112223, 0.6924375672958822]",35,./unit1/pwr1/pwr_12-18-39.788742.txt,./unit1/gps1/gps_29681_12-18-40.400000.txt,./unit2/gps1/gps_56451_12-18-40.416666.txt
26479,"[0.007439207282838597, 0.20754066665990786]",33,./unit1/pwr1/pwr_13-40-04.950133.txt,./unit1/gps1/gps_47933_13-40-05.600000.txt,./unit2/gps1/gps_75418_13-40-05.583333.txt
26880,"[0.05138424813818347, 0.1512535995562449]",38,./unit1/pwr1/pwr_13-40-46.150714.txt,./unit1/gps1/gps_48371_13-40-46.800000.txt,./unit2/gps1/gps_75913_13-40-46.833333.txt
4270,"[0.9920023278186435, 0.408263121521749]",1,./unit1/pwr1/pwr_11-49-10.159622.txt,./unit1/gps1/gps_10568_11-49-10.833334.txt,./unit2/gps1/gps_35216_11-49-10.833333.txt
31299,"[0.6818861038922701, 0.038242618209432214]",47,./unit1/pwr1/pwr_13-48-08.849819.txt,./unit1/gps1/gps_53030_13-48-09.500000.txt,./unit2/gps1/gps_81225_13-48-09.500000.txt
18517,"[0.17735091575849737, 0.7212565746719182]",34,./unit1/pwr1/pwr_12-19-52.989256.txt,./unit1/gps1/gps_30476_12-19-53.600000.txt,./unit2/gps1/gps_57330_12-19-53.666666.txt
9308,"[0.7050596785629585, 0.3872171845146526]",34,./unit1/pwr1/pwr_11-57-33.959934.txt,./unit1/gps1/gps_16001_11-57-34.600000.txt,./unit2/gps1/gps_41261_11-57-34.583333.txt
15309,"[0.2969644535540479, 0.6151182301438706]",34,./unit1/pwr1/pwr_12-14-32.188523.txt,./unit1/gps1/gps_26996_12-14-32.800000.txt,./unit2/gps1/gps_53480_12-14-32.833333.txt
10297,"[0.5995321822109954, 0.37018811929383083]",34,./unit1/pwr1/pwr_12-03-32.509230.txt,./unit1/gps1/gps_19893_12-03-33.200000.txt,./unit2/gps1/gps_45564_12-03-33.166666.txt
18684,"[0.15997387097384694, 0.7217858695201872]",31,./unit1/pwr1/pwr_12-20-09.689279.txt,./unit1/gps1/gps_30659_12-20-10.300000.txt,./unit2/gps1/gps_57530_12-20-10.333333.txt
8240,"[0.7857806904066746, 0.40693776349454863]",37,./unit1/pwr1/pwr_11-55-47.159258.txt,./unit1/gps1/gps_14864_11-55-47.800000.txt,./unit2/gps1/gps_39980_11-55-47.833333.txt
19841,"[0.03883432310538433, 0.743174332821299]",34,./unit1/pwr1/pwr_12-22-05.388778.txt,./unit1/gps1/gps_31903_12-22-06.066667.txt,./unit2/gps1/gps_58919_12-22-06.083333.txt
10159,"[0.5994374013309058, 0.38194275431314934]",40,./unit1/pwr1/pwr_12-03-18.709369.txt,./unit1/gps1/gps_19746_12-03-19.400000.txt,./unit2/gps1/gps_45398_12-03-19.333333.txt
26992,"[0.06461119718713794, 0.13610995521198]",36,./unit1/pwr1/pwr_13-40-57.349735.txt,./unit1/gps1/gps_48489_13-40-58.000000.txt,./unit2/gps1/gps_76047_13-40-58.000000.txt
25049,"[0.02825854188739744, 0.5288434969007505]",61,./unit1/pwr1/pwr_13-37-41.150168.txt,./unit1/gps1/gps_46410_13-37-41.800000.txt,./unit2/gps1/gps_73693_13-37-41.833333.txt
6360,"[0.8801692782426516, 0.40889080063343985]",30,./unit1/pwr1/pwr_11-52-39.159582.txt,./unit1/gps1/gps_12834_11-52-39.800000.txt,./unit2/gps1/gps_37724_11-52-39.833333.txt
19574,"[0.06690100222102012, 0.741287960510519]",32,./unit1/pwr1/pwr_12-21-38.688622.txt,./unit1/gps1/gps_31608_12-21-39.300000.txt,./unit2/gps1/gps_58598_12-21-39.333333.txt
3728,"[0.9997112834251091, 0.40641982639445645]",3,./unit1/pwr1/pwr_11-48-15.960278.txt,./unit1/gps1/gps_9993_11-48-16.600000.txt,./unit2/gps1/gps_34565_11-48-16.583333.txt
13535,"[0.29926994303406834, 0.38789410035657707]",33,./unit1/pwr1/pwr_12-11-34.788720.txt,./unit1/gps1/gps_25083_12-11-35.400000.txt,./unit2/gps1/gps_51351_12-11-35.416666.txt
18094,"[0.2176164747651505, 0.7061459332083978]",34,./unit1/pwr1/pwr_12-19-10.688766.txt,./unit1/gps1/gps_30021_12-19-11.300000.txt,./unit2/gps1/gps_56822_12-19-11.333333.txt
20702,"[0.031187971113861873, 0.8156682573429598]",36,./unit1/pwr1/pwr_12-23-31.489039.txt,./unit1/gps1/gps_32836_12-23-32.100000.txt,./unit2/gps1/gps_59952_12-23-32.166666.txt
6688,"[0.8584519990321083, 0.40813070365728]",60,./unit1/pwr1/pwr_11-53-11.959531.txt,./unit1/gps1/gps_13188_11-53-12.600000.txt,./unit2/gps1/gps_38117_11-53-12.583333.txt
11064,"[0.5819173684676294, 0.3877832929368653]",36,./unit1/pwr1/pwr_12-04-49.208824.txt,./unit1/gps1/gps_20717_12-04-49.900000.txt,./unit2/gps1/gps_46484_12-04-49.833333.txt
28294,"[0.2423272593302613, 0.002653486115697513]",21,./unit1/pwr1/pwr_13-43-08.350555.txt,./unit1/gps1/gps_49854_13-43-09.000000.txt,./unit2/gps1/gps_77619_13-43-09.000000.txt
18743,"[0.15451535499060462, 0.7255071227103045]",28,./unit1/pwr1/pwr_12-20-15.588843.txt,./unit1/gps1/gps_30721_12-20-16.200000.txt,./unit2/gps1/gps_57601_12-20-16.250000.txt
6888,"[0.8410085100229242, 0.40825955859800817]",32,./unit1/pwr1/pwr_11-53-31.959246.txt,./unit1/gps1/gps_13403_11-53-32.600000.txt,./unit2/gps1/gps_38357_11-53-32.583333.txt
23843,"[0.03172528414798482, 0.7686495388721019]",47,./unit1/pwr1/pwr_13-35-40.550322.txt,./unit1/gps1/gps_45143_13-35-41.200000.txt,./unit2/gps1/gps_72245_13-35-41.166666.txt
24200,"[0.030997761984465303, 0.7164099678490131]",33,./unit1/pwr1/pwr_13-36-16.250458.txt,./unit1/gps1/gps_45518_13-36-16.900000.txt,./unit2/gps1/gps_72674_13-36-16.916666.txt
14301,"[0.29622871013782626, 0.46299996997999954]",14,./unit1/pwr1/pwr_12-12-51.388848.txt,./unit1/gps1/gps_25903_12-12-52.000000.txt,./unit2/gps1/gps_52271_12-12-52.083333.txt
26877,"[0.05100370577240671, 0.15168636345648323]",36,./unit1/pwr1/pwr_13-40-45.850436.txt,./unit1/gps1/gps_48368_13-40-46.500000.txt,./unit2/gps1/gps_75909_13-40-46.500000.txt
12928,"[0.3442421440471444, 0.3896736592899748]",57,./unit1/pwr1/pwr_12-10-34.088624.txt,./unit1/gps1/gps_24424_12-10-34.700000.txt,./unit2/gps1/gps_50623_12-10-34.750000.txt
21686,"[0.03278443373325388, 0.983532880676063]",17,./unit1/pwr1/pwr_12-25-10.789096.txt,./unit1/gps1/gps_33911_12-25-11.400000.txt,./unit2/gps1/gps_61143_12-25-11.416666.txt
23570,"[0.03215007570412725, 0.8111435921344493]",46,./unit1/pwr1/pwr_13-35-13.249959.txt,./unit1/gps1/gps_44852_13-35-13.900000.txt,./unit2/gps1/gps_71918_13-35-13.916666.txt
29623,"[0.4444525527708875, 0.000533685321757316]",33,./unit1/pwr1/pwr_13-45-21.250671.txt,./unit1/gps1/gps_51265_13-45-21.900000.txt,./unit2/gps1/gps_79214_13-45-21.916666.txt
8168,"[0.7889783585468089, 0.40714123170507094]",25,./unit1/pwr1/pwr_11-55-39.960167.txt,./unit1/gps1/gps_14784_11-55-40.600000.txt,./unit2/gps1/gps_39893_11-55-40.583333.txt
5778,"[0.9146238505705013, 0.4086310392212032]",34,./unit1/pwr1/pwr_11-51-40.959667.txt,./unit1/gps1/gps_12209_11-51-41.600000.txt,./unit2/gps1/gps_37025_11-51-41.583333.txt
4836,"[0.9556694759770359, 0.4085384329395011]",63,./unit1/pwr1/pwr_11-50-06.759722.txt,./unit1/gps1/gps_11188_11-50-07.400000.txt,./unit2/gps1/gps_35895_11-50-07.416666.txt
19934,"[0.03237291156743847, 0.7436725227026105]",35,./unit1/pwr1/pwr_12-22-14.689070.txt,./unit1/gps1/gps_32001_12-22-15.333334.txt,./unit2/gps1/gps_59030_12-22-15.333333.txt
7465,"[0.8273113630132455, 0.4082331017843294]",63,./unit1/pwr1/pwr_11-54-29.659316.txt,./unit1/gps1/gps_14026_11-54-30.300000.txt,./unit2/gps1/gps_39050_11-54-30.333333.txt
8587,"[0.7703880903210245, 0.4066134878926121]",33,./unit1/pwr1/pwr_11-56-21.859784.txt,./unit1/gps1/gps_15235_11-56-22.500000.txt,./unit2/gps1/gps_40396_11-56-22.500000.txt
13240,"[0.3140606374038333, 0.3882527613921967]",44,./unit1/pwr1/pwr_12-11-05.288617.txt,./unit1/gps1/gps_24758_12-11-05.900000.txt,./unit2/gps1/gps_50997_12-11-05.916666.txt
2762,"[0.9980334904451169, 0.37439420264049844]",12,./unit1/pwr1/pwr_11-46-39.360209.txt,./unit1/gps1/gps_8967_11-46-40.000000.txt,./unit2/gps1/gps_33406_11-46-40.000000.txt
18653,"[0.1630446379907954, 0.7213474812553491]",34,./unit1/pwr1/pwr_12-20-06.588712.txt,./unit1/gps1/gps_30620_12-20-07.200000.txt,./unit2/gps1/gps_57493_12-20-07.250000.txt
28960,"[0.3504946498981732, 0.0004086708061120278]",1,./unit1/pwr1/pwr_13-44-14.949831.txt,./unit1/gps1/gps_50562_13-44-15.600000.txt,./unit2/gps1/gps_78418_13-44-15.583333.txt
15685,"[0.2969864439794491, 0.6158420338623548]",35,./unit1/pwr1/pwr_12-15-09.788776.txt,./unit1/gps1/gps_27405_12-15-10.400000.txt,./unit2/gps1/gps_53931_12-15-10.416666.txt
28439,"[0.2646026378266462, 0.00261602338622425]",32,./unit1/pwr1/pwr_13-43-22.850268.txt,./unit1/gps1/gps_50007_13-43-23.500000.txt,./unit2/gps1/gps_77793_13-43-23.500000.txt
18575,"[0.1711970448141697, 0.7212942504829126]",34,./unit1/pwr1/pwr_12-19-58.788994.txt,./unit1/gps1/gps_30537_12-19-59.400000.txt,./unit2/gps1/gps_57399_12-19-59.416666.txt
21192,"[0.03200173089733579, 0.8993250643311559]",39,./unit1/pwr1/pwr_12-24-20.488563.txt,./unit1/gps1/gps_33369_12-24-21.100000.txt,./unit2/gps1/gps_60540_12-24-21.166666.txt
28308,"[0.24439508383308267, 0.002667757631451922]",43,./unit1/pwr1/pwr_13-43-09.750247.txt,./unit1/gps1/gps_49868_13-43-10.400000.txt,./unit2/gps1/gps_77636_13-43-10.416666.txt
21282,"[0.032144319820968825, 0.9149638212611958]",59,./unit1/pwr1/pwr_12-24-29.489026.txt,./unit1/gps1/gps_33467_12-24-30.100000.txt,./unit2/gps1/gps_60648_12-24-30.166666.txt
18702,"[0.15820001914670284, 0.7225346880345034]",30,./unit1/pwr1/pwr_12-20-11.488835.txt,./unit1/gps1/gps_30678_12-20-12.100000.txt,./unit2/gps1/gps_57552_12-20-12.166666.txt
8665,"[0.7632905631299419, 0.4054595020311433]",37,./unit1/pwr1/pwr_11-56-29.659788.txt,./unit1/gps1/gps_15317_11-56-30.300000.txt,./unit2/gps1/gps_40490_11-56-30.333333.txt
26769,"[0.038742530856900985, 0.16604664032517005]",36,./unit1/pwr1/pwr_13-40-35.050450.txt,./unit1/gps1/gps_48253_13-40-35.700000.txt,./unit2/gps1/gps_75779_13-40-35.666666.txt
14837,"[0.29586899762892577, 0.5355502124805994]",31,./unit1/pwr1/pwr_12-13-44.988595.txt,./unit1/gps1/gps_26487_12-13-45.600000.txt,./unit2/gps1/gps_52914_12-13-45.666666.txt
4872,"[0.9521831918893469, 0.40856440412560935]",56,./unit1/pwr1/pwr_11-50-10.359310.txt,./unit1/gps1/gps_11226_11-50-11.000000.txt,./unit2/gps1/gps_35938_11-50-11.000000.txt
21283,"[0.03214582252239396, 0.9151118238193708]",38,./unit1/pwr1/pwr_12-24-29.589036.txt,./unit1/gps1/gps_33468_12-24-30.200000.txt,./unit2/gps1/gps_60649_12-24-30.250000.txt
30007,"[0.49864463542682547, 0.0007611673398192696]",37,./unit1/pwr1/pwr_13-45-59.650429.txt,./unit1/gps1/gps_51671_13-46-00.300000.txt,./unit2/gps1/gps_79675_13-46-00.333333.txt
8248,"[0.785718053249329, 0.40693453258214557]",36,./unit1/pwr1/pwr_11-55-47.959741.txt,./unit1/gps1/gps_14872_11-55-48.600000.txt,./unit2/gps1/gps_39989_11-55-48.583333.txt
31772,"[0.731042369072644, 0.04202913880821]",29,./unit1/pwr1/pwr_13-48-56.150046.txt,./unit1/gps1/gps_53535_13-48-56.800000.txt,./unit2/gps1/gps_81793_13-48-56.833333.txt
12986,"[0.3385295339982769, 0.38938456198378524]",56,./unit1/pwr1/pwr_12-10-39.889253.txt,./unit1/gps1/gps_24482_12-10-40.500000.txt,./unit2/gps1/gps_50693_12-10-40.583333.txt
30964,"[0.6374765270405552, 0.028672332861437413]",46,./unit1/pwr1/pwr_13-47-35.350383.txt,./unit1/gps1/gps_52677_13-47-36.000000.txt,./unit2/gps1/gps_80823_13-47-36.000000.txt
17398,"[0.2559345293648958, 0.687494077692691]",35,./unit1/pwr1/pwr_12-18-01.089268.txt,./unit1/gps1/gps_29263_12-18-01.700000.txt,./unit2/gps1/gps_55987_12-18-01.750000.txt
9013,"[0.7344943929094347, 0.38683629361088334]",36,./unit1/pwr1/pwr_11-57-04.459491.txt,./unit1/gps1/gps_15685_11-57-05.100000.txt,./unit2/gps1/gps_40907_11-57-05.083333.txt
11412,"[0.5630490199755105, 0.3884691334315401]",40,./unit1/pwr1/pwr_12-05-24.008505.txt,./unit1/gps1/gps_21101_12-05-24.700000.txt,./unit2/gps1/gps_46902_12-05-24.666666.txt
16925,"[0.257431776793217, 0.6874723086753941]",33,./unit1/pwr1/pwr_12-17-13.789276.txt,./unit1/gps1/gps_28751_12-17-14.400000.txt,./unit2/gps1/gps_55419_12-17-14.416666.txt
5072,"[0.9324937244018342, 0.40874700519911555]",51,./unit1/pwr1/pwr_11-50-30.359787.txt,./unit1/gps1/gps_11449_11-50-31.000000.txt,./unit2/gps1/gps_36178_11-50-31.000000.txt
31103,"[0.6572791432497989, 0.03423102886634078]",36,./unit1/pwr1/pwr_13-47-49.249669.txt,./unit1/gps1/gps_52826_13-47-49.900000.txt,./unit2/gps1/gps_80990_13-47-49.916666.txt
26804,"[0.04259101630276748, 0.16133527593777305]",36,./unit1/pwr1/pwr_13-40-38.549970.txt,./unit1/gps1/gps_48291_13-40-39.200000.txt,./unit2/gps1/gps_75821_13-40-39.166666.txt
18256,"[0.2045869129282643, 0.7144923369541559]",34,./unit1/pwr1/pwr_12-19-26.889136.txt,./unit1/gps1/gps_30200_12-19-27.566667.txt,./unit2/gps1/gps_57017_12-19-27.583333.txt
14337,"[0.29622558398221543, 0.46347744634154175]",8,./unit1/pwr1/pwr_12-12-54.989224.txt,./unit1/gps1/gps_25940_12-12-55.600000.txt,./unit2/gps1/gps_52314_12-12-55.666666.txt
5890,"[0.9138253291186633, 0.4086406576282593]",33,./unit1/pwr1/pwr_11-51-52.159555.txt,./unit1/gps1/gps_12326_11-51-52.800000.txt,./unit2/gps1/gps_37160_11-51-52.833333.txt
12667,"[0.3695218050849238, 0.39086732789444206]",41,./unit1/pwr1/pwr_12-10-07.988552.txt,./unit1/gps1/gps_24142_12-10-08.600000.txt,./unit2/gps1/gps_50310_12-10-08.666666.txt
8447,"[0.7817029591367605, 0.40673726356147283]",35,./unit1/pwr1/pwr_11-56-07.859990.txt,./unit1/gps1/gps_15085_11-56-08.500000.txt,./unit2/gps1/gps_40228_11-56-08.500000.txt
26422,"[0.003936017804084565, 0.21523261733572435]",35,./unit1/pwr1/pwr_13-39-59.250077.txt,./unit1/gps1/gps_47872_13-39-59.900000.txt,./unit2/gps1/gps_75350_13-39-59.916666.txt
25830,"[0.025972621068392064, 0.32404006240493255]",32,./unit1/pwr1/pwr_13-39-00.050538.txt,./unit1/gps1/gps_47248_13-39-00.700000.txt,./unit2/gps1/gps_74639_13-39-00.666666.txt
15992,"[0.2971567523776426, 0.6244999481319626]",34,./unit1/pwr1/pwr_12-15-40.488283.txt,./unit1/gps1/gps_27739_12-15-41.166667.txt,./unit2/gps1/gps_54300_12-15-41.166666.txt
30157,"[0.521032126183357, 0.0006044928536450872]",38,./unit1/pwr1/pwr_13-46-14.650419.txt,./unit1/gps1/gps_51828_13-46-15.300000.txt,./unit2/gps1/gps_79855_13-46-15.333333.txt
21660,"[0.032759830351549175, 0.9793874314504022]",61,./unit1/pwr1/pwr_12-25-08.189266.txt,./unit1/gps1/gps_33885_12-25-08.833334.txt,./unit2/gps1/gps_61112_12-25-08.833333.txt
4136,"[0.9919994532313517, 0.4082744346712764]",59,./unit1/pwr1/pwr_11-48-56.760288.txt,./unit1/gps1/gps_10425_11-48-57.400000.txt,./unit2/gps1/gps_35055_11-48-57.416666.txt
14037,"[0.29615502074568717, 0.4275314222853187]",48,./unit1/pwr1/pwr_12-12-24.988477.txt,./unit1/gps1/gps_25619_12-12-25.600000.txt,./unit2/gps1/gps_51954_12-12-25.666666.txt
31720,"[0.7289263440797752, 0.04200814283142541]",22,./unit1/pwr1/pwr_13-48-50.950242.txt,./unit1/gps1/gps_53479_13-48-51.633334.txt,./unit2/gps1/gps_81730_13-48-51.583333.txt
18295,"[0.20076575786467746, 0.7168520875209707]",34,./unit1/pwr1/pwr_12-19-30.788803.txt,./unit1/gps1/gps_30243_12-19-31.400000.txt,./unit2/gps1/gps_57063_12-19-31.416666.txt
